10	9.867	OK	session=0	msgType=21	arg=1	state=0xff	text=ff3135342020536563732052656d61696e696e67	000000001500000001000000f4c5ff3135342020536563732052656d61696e696e670040e46f6f400000000000000000000000000000000000000000000000000000144200000000000000001f030000df01000084844d01106bdf0001000000b82eecbe00000000000000001f030000df01000080000000d82eecbe082fecbe000000000100000001000000981bc040b82eecbe0000000038da4c0184844d0100000000d8bda7400100000080844d014c2eecbe386adf00981bc0400000000016000000d0000000c82eecbec829444116000000c82eecbe00000000e429444100000000c82eecbe2c2944410000000000000000802eecbe04795a006c795a000000000020000000d000000000000000000000000000000000000000000000000000000002000000010000003600000002000000c02eecbe6c000800ec785a0001000000c45a0800320000003600000018ac55010f000000e01802400000000018ac5501dc5bf2400000000004000000f0994c010000000048b7160134b0434100000000000000000000000000000000000000000000000060ae8c0190911401c8521601a068df00a864df00c00fffff08c7da00c0390a41a864df00c82ea74074ac550100a04341c430ecbe00000000e4240000ac30ecbe58f2530110000000e018024048b71601a0ae8c01b80c7501a864df004416f2406430ecbe5830ecbe503a59001c395900b08611016830ecbe44421d00003a5900320000003600000018ac55010f000000e0180240
11	10.404	OK	session=0	msgType=21	arg=1	state=0xfe	text=fe31526561647920546f2041726d	000000001500000001000000c039fe31526561647920546f2041726d000080bfa88b7601000000000000000000000000a0291e0100000000109e9d0184aea240c0feff1f00000000000000000000004f0000004fd0a71701830000003060f240000000000000000000000000d8e7560101000000000000000000000000000000e4240000802eecbed0a717010b000000e018024088d4fb0094d4fb00d08576010001000001000000302eecbe78d4d00000a717010b000000010000000000000000000080c0ffffff00000000dc5bf24002000000d8e75601283991016023030100000000d0a7170148210301c475734001000000f82eecbed0a717017ce67240000000007c2fecbec0390a41d4767340f02eecbe0100000001000000b8e9fb00042fecbe68967840981bc0400100000002000000042fecbeb8e9fb00e02eecbe02000000982fecbee02eecbe02000000982fecbe402fecbec0390a41ac6ff14001000000285abf40020000000075000000000000285abf40020000000000000000000000e02eecbee02eecbe102fecbeffffffff00a79d01442fecbe486ca240687fae40b8e9fb00000000000000000000000000a0291e010000000054aea240285abf40000080bf00008040000030410000b841d0a71701830000003060f2402030ecbee8e5550101000000dc5bf240982fecbe2030ecbe981bc04000000000e42400000030ecbed0a717010f000000e018024000000000d0a71701dc5bf2400000000004000000b0151401
12	14.403	OK	session=0	msgType=21	arg=1	state=0xfe	text=fe31526561647920546f2041726d	0000000015000000010000000000fe31526561647920546f2041726d0068df000000000001000000b0bbdf00b4bbdf0000000000981bc040010000005444a24000000000000000000000000001000000d82decbe00000000000000000000000000000000482eecbeb0bbdf00b0bbdf0000000000b4bbdf0000000000981bc040010000001ca3a240782eecbe14c81601782eecbe782eecbe981bc040e4636240782eecbe14c81601c00fffff0000000060258c0134b04341000000005096f9000000000000a0434101000000586638410000000060258c01c00fffff000000005096f900304a08000000000000000000000018430000f841b847bf400000000000c8160189010000540100009601000078010000870100005201000098010000b873590100568b0160258c01000000008cd4d0008cd4d000d42eecbec82eecbe010000006830ecbeb8d5dc000000000000000000dc4e08000000000000000000c0390a410000000050930b0134b0434100000000c00fffff08c7da0000a04341602fecbe5866384150930b0150930b010000000034c7da00c0390a41982bf14050930b0150c2da00c0390a41e8c2f040000000000100000024c7da004d000000e8abde000000000000000000e8abde0035c7da0000000000ac69df00a068df000200000008c7da00c0390a413847dd4060a4de0060a4de00e8abde0060a4de0000000000ac69df00a068df00c00fffff08c7da00981bc040a864df00102ca740d432ecbee8abde0060a4de00
13	14.811	OK	session=0	msgType=21	arg=1	state=0xff	text=ff3135392020536563732052656d61696e696e67	000000001500000001000000c0adff3135392020536563732052656d61696e696e6700000000000098c6e0000000000098dc920184aea240c0feff1f00000000000000000000004f0000004f38561401830000003060f24000000000000000000000000060ba160101000000000000000000000000000000e4240000782eecbe385614010b000000e0180240204711012c471101e8a19d010001000001000000282eecbe78d4d000005614010b000000010000000000000000000080c0ffffff00000000dc5bf2400200000060ba1601e873590178a202010000000038561401d8a10201c475734001000000f02eecbe385614017ce6724000000000742fecbec0390a41d4767340e82eecbe010000000100000030201901fc2eecbe68967840981bc0400100000002000000fc2eecbe30201901d82eecbe02000000902fecbed82eecbe02000000902fecbe382fecbec0390a41ac6ff14001000000285abf40020000000075000000000000285abf40020000000000000000000000d82eecbed82eecbe082fecbeffffffff985060013c2fecbe486ca240687fae403020190100000000000000000000000098c6e0000000000054aea240285abf40000080bf00008040000030410000b84138561401830000003060f2401830ecbec050600101000000dc5bf240902fecbe1830ecbe981bc04000000000e4240000f82fecbe385614010f000000e01802400000000038561401dc5bf240000000000400000088c6e000504c530138561401
14	17.622	OK	session=0	msgType=18	arg=0	state=0x31	text=31205031202048	00000000120000000000000058fe312050312020480000008c618b0190618b0100a04341ac7e00000000000088618b0134b04341000000000cfa740130fa740100000000685e500134b0434100000000c00fffff6c5e500100a04341ac7e00005866384118d1d0004c020000685e50010000000068ab550134b04341000000000cfa740180f9740130d3d000c00fffff0000000080f9740134b043410000000080f9740130fa740100a04341ac7e0000586638410000000098ab5501d0f97401d8f97401981bc040a0817740020000008cf9740140d114010000000058d1140158d11401c0390a41f07b100160fde5000000000070e4160134b043410000000078f20901e82f000000a04341d8aae0000000000098f7090134b04341b8f1090130d3d000c00fffff00000000b8f1090134b04341000000005cf20901e82f000000a04341d8aae0005866384118d1d0004a020000b8f10901c00fffff981bc040eca47340b86de100d8aae000c00fffff00301501f80075010000000058f9740134b0434100000000ecf874017c1d000000a04341e093fa00586638410000000000000000e0f8740134b0434100000000fcf87401e82f000000a04341e093fa0058663841eb06000030d3d000c00fffffe0f87401c0390a41a8c9f240f093fa00e093fa00c00ffffff8e41501fc2fecbee82f0000c0390a416474f24000000000fc2fecbee0f8740168b058010430ecbee193fa00981bc0400000000008c7da0000000000fc2fecbec00fffff
15	17.631	OK	session=0	msgType=21	arg=1	state=0xff	text=ff3135372020536563732052656d61696e696e67	000000001500000001000000a42dff3135372020536563732052656d61696e696e67000000000000120000000000000058fe312050312020480000008c618b0190618b0100a04341ac7e00000000000088618b0134b04341000000000cfa740130fa740100000000685e500134b0434100000000c00fffff6c5e500100a04341ac7e00005866384118d1d0004c020000685e50010000000068ab550134b04341000000000cfa740180f9740130d3d000c00fffff0000000080f9740134b043410000000080f9740130fa740100a04341ac7e0000586638410000000098ab5501d0f97401d8f97401981bc040a0817740020000008cf9740140d114010000000058d1140158d11401c0390a41f07b100160fde5000000000070e4160134b043410000000078f20901e82f000000a04341d8aae0000000000098f7090134b04341b8f1090130d3d000c00fffff00000000b8f1090134b04341000000005cf20901e82f000000a04341d8aae0005866384118d1d0004a020000b8f10901c00fffff981bc040eca47340b86de100d8aae000c00fffff00301501f80075010000000058f9740134b0434100000000ecf874017c1d000000a04341e093fa00586638410000000000000000e0f8740134b0434100000000fcf87401e82f000000a04341e093fa0058663841eb06000030d3d000c00fffffe0f87401c0390a41a8c9f240f093fa00e093fa00c00ffffff8e41501fc2fecbee82f0000c0390a416474f24000000000fc2fecbee0f87401
16	19.622	OK	session=0	msgType=21	arg=1	state=0xff	text=ff3135342020536563732052656d61696e696e67	000000001500000001000000c0adff3135342020536563732052656d61696e696e6700000000000098c6e0000000000098dc920184aea240c0feff1f00000000000000000000004f0000004f38561401830000003060f24000000000000000000000000060ba160101000000000000000000000000000000e4240000782eecbe385614010b000000e0180240204711012c471101e8a19d010001000001000000282eecbe78d4d000005614010b000000010000000000000000000080c0ffffff00000000dc5bf2400200000060ba1601e873590178a202010000000038561401d8a10201c475734001000000f02eecbe385614017ce6724000000000742fecbec0390a41d4767340e82eecbe010000000100000030201901fc2eecbe68967840981bc0400100000002000000fc2eecbe30201901d82eecbe02000000902fecbed82eecbe02000000902fecbe382fecbec0390a41ac6ff14001000000285abf40020000000075000000000000285abf40020000000000000000000000d82eecbed82eecbe082fecbeffffffff985060013c2fecbe486ca240687fae403020190100000000000000000000000098c6e0000000000054aea240285abf40000080bf00008040000030410000b84138561401830000003060f2401830ecbec050600101000000dc5bf240902fecbe1830ecbe981bc04000000000e4240000f82fecbe385614010f000000e01802400000000038561401dc5bf240000000000400000088c6e0008003750138561401
17	21.052	OK	session=0	msgType=21	arg=1	state=0xff	text=ff3135332020536563732052656d61696e696e67	000000001500000001000000f4c5ff3135332020536563732052656d61696e696e670040e46f6f400000004100000000000000000000004100000000000000000000e84300000000000000001f030000df010000b041e000981bc04034c3a2400100000000000000000000001f030000df010000000000001047e000000000002c47e0002c47e00001000000e82f000003000000b0a1db0001000000e82f0000030000006474f24000000000f0ee750100000080070000000000000000000000000000000000000001000000e82f000003000000b43c560001000000806cdf00787b920158663841108410010080cb43f0a9550178f9f900b43c560001000000c0390a41080000000800000017030000d7010000060000000600000019030000d9010000d4767340082fecbe010000000100000018604c01d42eecbec82eecbe0200000002000000010000003500000000000000105e08000000000000000000c0390a410000000028cd4f0134b0434100000000c00fffff08c7da0000a04341602fecbe5866384128cd4f0128cd4f010000000034c7da00c0390a41982bf14028cd4f0150c2da00c0390a41e8c2f040000000000100000024c7da004d000000b0c9dd00249d1e0000000000b0c9dd00b0c9dd0018f15600ac69df00a068df000200000008c7da00c0390a413847dd4060a4de0060a4de00e8abde0060a4de0000000000ac69df00a068df00c00fffff08c7da00981bc040a864df00102ca740b8970b010f000000e0180240
18	21.943	OK	session=0	msgType=21	arg=1	state=0xfe	text=fe31526561647920546f2041726d	000000001500000001000000c039fe31526561647920546f2041726d000080bfa88b7601000000000000000000000000a0291e0100000000109e9d0184aea240c0feff1f00000000000000000000004f0000004fd0a71701830000003060f240000000000000000000000000d8e7560101000000000000000000000000000000e4240000802eecbed0a717010b000000e018024088d4fb0094d4fb00d08576010001000001000000302eecbe78d4d00000a717010b000000010000000000000000000080c0ffffff00000000dc5bf24002000000d8e75601283991016023030100000000d0a7170148210301c475734001000000f82eecbed0a717017ce67240000000007c2fecbec0390a41d4767340f02eecbe0100000001000000b8e9fb00042fecbe68967840981bc0400100000002000000042fecbeb8e9fb00e02eecbe02000000982fecbee02eecbe02000000982fecbe402fecbec0390a41ac6ff14001000000285abf40020000000075000000000000285abf40020000000000000000000000e02eecbee02eecbe102fecbeffffffff00a79d01442fecbe486ca240687fae40b8e9fb00000000000000000000000000a0291e010000000054aea240285abf40000080bf00008040000030410000b841d0a71701830000003060f2402030ecbee8e5550101000000dc5bf240982fecbe2030ecbe981bc04000000000e42400000030ecbed0a717010f000000e018024000000000d0a71701dc5bf2400000000004000000b0151401
19	50.614	OK	session=0	msgType=18	arg=0	state=0x31	text=31205031202048	000000001200000000000000f0033120503120204800000044a6750148a6750100a04341ac7e00000000000040a6750134b043410000000084c26001a8c26001000000003049150134b0434100000000c00fffff3449150100a04341ac7e00005866384118d1d0003402000030491501000000003885760134b043410000000084c26001f8c1600130d3d000c00fffff00000000f8c1600134b0434100000000f8c16001a8c2600100a04341ac7e0000586638410000000040ab550148c2600150c26001981bc040a08177400200000004c26001a0218c0100000000b8218c01b8218c01c0390a41707c1001687a100100000000585c750134b0434100000000d8319201e82f000000a0434150c6e0000000000078218c0134b043411831920130d3d000c00fffff000000001831920134b0434100000000bc319201e82f000000a0434150c6e0005866384118d1d0003202000018319201c00fffff981bc040eca4734060c6e00050c6e000c00fffffe0111a01b8d9750100000000b0d3750134b0434100000000d4e514017c1d000000a04341e093fa00586638410000000000000000c8e5140134b0434100000000e4e51401e82f000000a04341e093fa00586638419706000030d3d000c00fffffc8e51401c0390a41a8c9f240f093fa00e093fa00c00fffffa8900b01fc2fecbee82f0000c0390a416474f24000000000fc2fecbec8e5140168b058010430ecbee193fa00981bc0400000000008c7da0000000000fc2fecbec00fffff
20	50.621	OK	session=0	msgType=21	arg=1	state=0xfe	text=fe31526561647920546f2041726d	000000001500000001000000a42dfe31526561647920546f2041726d00785a00ac7e0000000000001200000000000000f0033120503120204800000044a6750148a6750100a04341ac7e00000000000040a6750134b043410000000084c26001a8c26001000000003049150134b0434100000000c00fffff3449150100a04341ac7e00005866384118d1d0003402000030491501000000003885760134b043410000000084c26001f8c1600130d3d000c00fffff00000000f8c1600134b0434100000000f8c16001a8c2600100a04341ac7e0000586638410000000040ab550148c2600150c26001981bc040a08177400200000004c26001a0218c0100000000b8218c01b8218c01c0390a41707c1001687a100100000000585c750134b0434100000000d8319201e82f000000a0434150c6e0000000000078218c0134b043411831920130d3d000c00fffff000000001831920134b0434100000000bc319201e82f000000a0434150c6e0005866384118d1d0003202000018319201c00fffff981bc040eca4734060c6e00050c6e000c00fffffe0111a01b8d9750100000000b0d3750134b0434100000000d4e514017c1d000000a04341e093fa00586638410000000000000000c8e5140134b0434100000000e4e51401e82f000000a04341e093fa00586638419706000030d3d000c00fffffc8e51401c0390a41a8c9f240f093fa00e093fa00c00fffffa8900b01fc2fecbee82f0000c0390a416474f24000000000fc2fecbec8e51401
21	69.167	OK	session=0	msgType=21	arg=1	state=0xfe	text=fe31526561647920546f2041726d	00000000150000000100000034b0fe31526561647920546f2041726d00a043411c4ddb00000000001c4ddb001c4ddb00981bc040e46362401c4ddb0000000000f04cdb0034b0434100000000f04cdb00802eecbe00a04341010000005866384100000000482eecbeb0bbdf00b0bbdf0000000000b4bbdf0000000000981bc040010000001ca3a240782eecbef46b9401782eecbe782eecbe981bc040e4636240782eecbef46b9401c00fffff0000000058a78c0134b04341000000005096f9000000000000a0434101000000586638410000000058a78c01c00fffff000000005096f900304a08000000000000000000000018430000f841b847bf400000a740e06b9401902eecbe981bc04068fda84030210a41000000009d0004000000000098ee910100e1910158a78c01000000000000000000000000d42eecbec82eecbe010000006830ecbeb8d5dc000000000000000000dc4e08000000000000000000c0390a4100000000582f190134b0434100000000c00fffff08c7da0000a04341602fecbe58663841582f1901582f19010000000034c7da00c0390a41982bf140582f190150c2da00c0390a41e8c2f040000000000100000024c7da004d000000e8abde000000000000000000e8abde0035c7da0000000000ac69df00a068df000300000008c7da00c0390a413847dd4060a4de0060a4de00e8abde0060a4de0000000000ac69df00a068df00c00fffff08c7da00981bc040a864df00102ca740d432ecbee8abde0060a4de00
22	69.846	OK	session=0	msgType=21	arg=1	state=0xff	text=ff3135392020536563732052656d61696e696e67	000000001500000001000000c039ff3135392020536563732052656d61696e696e67000100000000000000000000000078cbe50000000000e001750184aea240c0feff1f00000000000000000000004f0000004f40011801830000003060f240000000000000000000000000608e0b0101000000000000000000000000000000e4240000802eecbe400118010b000000e0180240e0430b01ec430b01d8f509010001000001000000302eecbe78d4d000000118010b000000010000000000000000000080c0ffffff00000000dc5bf24002000000608e0b01c0918c01587f1201000000004001180138b71201c475734001000000f82eecbe400118017ce67240000000007c2fecbec0390a41d4767340f02eecbe0100000001000000906c5301042fecbe68967840981bc0400100000002000000042fecbe906c5301e02eecbe02000000982fecbee02eecbe02000000982fecbe402fecbec0390a41ac6ff14001000000285abf40020000000075000000000000285abf40020000000000000000000000e02eecbee02eecbe102fecbeffffffffa8bd5601442fecbe486ca240687fae40906c530100000000000000000000000078cbe5000000000054aea240285abf40000080bf00008040000030410000b84140011801830000003060f2402030ecbea88f8c0101000000dc5bf240982fecbe2030ecbe981bc04000000000e42400000030ecbe400118010f000000e01802400000000040011801dc5bf24000000000040000001850e300
